text_name,Error_type,Error_span,Correction,Error_sentence
2017_OBy_34_1.txt,Choice of lexical item,was,had,"In 2008 metals was 35% by rail, while metals by road was in over three times lower. "
2017_OBy_34_1.txt,Choice of lexical item,was,had,Machinery transported by road was 2% and its figure the most little than others. 
2017_OBy_34_1.txt,Choice of lexical item,was,had,"Nevertheless, this goods by rail was significantly bigger and was 12%. "
2017_OBy_34_1.txt,Choice of lexical item,per cent,proportion,Gradually difference was between the per cent of manufactured goods transported by road and by rail. 
2017_OBy_34_1.txt,Choice of lexical item,data,percentage,This data changed on 3% and was higher in road chart. 
2017_OBy_34_1.txt,Choice of lexical item,was,had,"Also, in this chart chemical goods was in 2 times lower than manufactured goods, and was 16%, while in rail chart this figure was 11%. "
2017_OBy_34_1.txt,Choice of lexical item,was,had,"Also, in this chart chemical goods was in 2 times lower than manufactured goods, and was 16%, while in rail chart this figure was 11%. "
2017_OBy_34_1.txt,Choice of lexical item,per cent,the percentage,"Together, per cent this good was 60%."
2017_OBy_35_1.txt,Choice of lexical item,was,had,"Regarding to the goods transported by rail the most popular goods were metals, which was 35%, and manufactured goods (25%). "
2017_OBy_35_1.txt,Choice of lexical item,amount,percentages,"At the same time machinery and food products had nearly equal amount, 12% and 11% respectively. "
2017_OBy_35_1.txt,Choice of lexical item,amount,percentages,"Also metals, chemicals and non-metallic minerals had nearly the same amount, which was 11%, 16% and 13%."
2017_OBy_35_2.txt,Choice of lexical item,surrounding,full of,People themselves put into place surrounding by gadgets and other products of modern technology. 
2017_OBy_35_2.txt,Choice of lexical item,rise,the increasing number,Many argued that the development of using modern technology widely lead to rise of amount of problems with health. 
2017_OBy_35_2.txt,Choice of lexical item,show,write about,In essay I will show this health problems and try to find a solution of it. 
2017_OBy_35_2.txt,Choice of lexical item,created,produced,"Our world is full of various waves, created by technical devices. "
2017_OBy_35_2.txt,Choice of lexical item,located,stays,"For example, micro waves can lead to cancer if someone located for a long time near some machines (or something different) that making these waves. "
2017_OBy_35_2.txt,Choice of lexical item,Long,Too much,"Furthermore our workplace in many cases reduces our health/ Long sitting and working with computer without break and taking special exercises can spoil somebody ability to see, because put eyes are not prepared for this hardship. "
2017_OBy_35_2.txt,Choice of lexical item,somebody,someone's,"Furthermore our workplace in many cases reduces our health/ Long sitting and working with computer without break and taking special exercises can spoil somebody ability to see, because put eyes are not prepared for this hardship. "
2017_OBy_35_2.txt,Choice of lexical item,hardship,hard work,"Furthermore our workplace in many cases reduces our health/ Long sitting and working with computer without break and taking special exercises can spoil somebody ability to see, because put eyes are not prepared for this hardship. "
2017_OBy_35_2.txt,Choice of lexical item,sometimes,from time to time,Cities is full of this harmful influence and we can move to countryside sometimes. 
2017_OBy_35_2.txt,Choice of lexical item,move,go,Cities is full of this harmful influence and we can move to countryside sometimes. 
2017_OBy_35_2.txt,Choice of lexical item,crucial,important,"Sometimes government don't introduce health education, which is a very crucial way to solve problems caused by modern technology. "
2017_OBy_35_2.txt,Choice of lexical item,creating,are produced,"There are actually many problems, that creating by modern devices. "
2017_OBy_36_1.txt,Choice of lexical item,part,percentage,All other types of goods consisted above the same part. 
2017_OBy_36_1.txt,Choice of lexical item,transport,transportation,In road transport way it had to be a different situation. 
2017_OBy_36_1.txt,"Change, addition, deletion of a part of collocation",goods,,"The lead position had food products goods, when metals consisted only 11%. "
2017_OBy_36_1.txt,Choice of lexical item,above,about,All other types of goods consisted above the same part. 
2017_OBy_36_1.txt,Choice of lexical item,part,percentage,The smallest part had machinery goods. 
2017_OBy_36_1.txt,Choice of lexical item,percent,the percentages,"To sum up, percent of goods changed in different ways of transportation. "
2017_OBy_36_2.txt,"Change, addition, deletion of a part of collocation",of,,The capable of hear and see of modern people worse then their parents. 
2017_OBy_36_2.txt,Choice of lexical item,then,than,The capable of hear and see of modern people worse then their parents. 
2017_OBy_36_2.txt,"Change, addition, deletion of a part of collocation",their parents,in their parents,The capable of hear and see of modern people worse then their parents. 
2017_OBy_36_2.txt,Choice of lexical item,sensitive,emotional state,"It also widespread mention that waves of signals are become a reason of bad sensitive, which can be a sign of more serious problem with inside organs. "
2017_OBy_36_2.txt,Choice of lexical item,lied,connected,"Problems with sleep are also lied with technology, which full of life of modern people. "
2017_OBy_36_2.txt,Choice of lexical item,full of,surround,"Problems with sleep are also lied with technology, which full of life of modern people. "
2017_OBy_36_2.txt,Choice of lexical item,giving,letting,In this situation parents must be carefully when giving children play with gadgets and get a time-control spend time without
2017_OBy_37_1.txt,"Change, addition, deletion of a part of collocation",for,,Metals transportation by road constitutes for 11% and almost 3 times more (35%) for by rail transportation. 
2017_OBy_37_1.txt,Choice of lexical item,numbers,percentages,"What is more, chemicals and feed products numbers in by road delivering are the same (11%). "
2017_OBy_37_1.txt,"Change, addition, deletion of a part of collocation",by,,"What is more, chemicals and feed products numbers in by road delivering are the same (11%). "
2017_OBy_37_1.txt,"Change, addition, deletion of a part of collocation",by,,"As for non-metallic minerals, the quantity of these goods in by road transportation is significantly bigger than in by rail one. "
